rawData	tokens	sentiment	Category
Defeat Putin (Stand With Ukraine) https://t.co/Nt5mvSRCpI via @YouTube #DefeatPutin #IStandWithUkraine	defeat putin stand ukraine via defeatputin istandwithukraine	-0.4588	Neutral
Defeat Putin (Stand With Ukraine) https://t.co/WXn0fERV9o via @YouTube	defeat putin stand ukraine via	-0.4588	Neutral
Defeat Putin (Stand With Ukraine) https://t.co/nPkJObbE8T via @YouTube	defeat putin stand ukraine via	-0.4588	Neutral
Defence Ministers wrapped up a two-day meeting at #NATO HQ. State Secretary István Szabó had important and timely consultations with Allies and partners on the situation in and around Ukraine and other issues on our agenda. https://t.co/mcqKuu0EXk	defence minister wrapped twoday meeting nato hq state secretary istvn szab important timely consultation ally partner situation around ukraine issue agenda	0.296	Neutral
Defence Secretary Ben Wallace @BWallaceMP  announced that the UK would be sending 350 more troops to the Polish border with Ukraine- to do what Benjamin?! Putin must be crapping himself 🙄	defence secretary ben wallace announced uk sending troop polish border ukraine benjamin putin crapping	0.1027	Neutral
Defence in Parliament this week: Oral questions to defence ministers will start the week's proceedings at 2.30pm today. On Wed the Defence Committee hears from two defence ministers on contracted staff. Plus new papers on armed forces pay
Defense Secretary Lloyd Austin
Defense of Ukraine would be justified under the same grounds that the invasion of Iraq was *unjustified*. Sovereign nations should not be attacked w/out cause. If you equate the U.S.'s actions in these two cases
Defiant Vladimir Putin says West trying to lure Russia into war using Ukraine. https://t.co/OX2KynCwHT	defiant vladimir putin say west trying lure russia war using ukraine	-0.7003	Negative
Definitely #StandWithUkraine https://t.co/X1pWdZ6tMc	definitely standwithukraine	0.4019	Neutral
Defusing the crisis in Europe: A better idea for Ukraine than NATO membership https://t.co/RDzkLJzlAi	defusing crisis europe better idea ukraine nato membership	-0.296	Neutral
Delegations from Ukraine and Russia held talks Monday morning on Belarus' border in an attempt to end Moscow's invasion as Russian troops continue to attack. #NewsBreakLocal	delegation ukraine russia held talk monday morning belarus border attempt end moscow invasion troop continue attack newsbreaklocal	-0.4767	Neutral
Delighted to see @royal_greenwich Woolwich Town Hall illuminated in yellow and blue this evening to show we all #standwithukraine @ Woolwich
Deluded 🙄	deluded	0.0	Neutral
Delusional! One would think this is an April Fools joke.   #Trump #UkraineRussiaCrisis	delusional one think april fool joke trump ukrainerussiacrisis	-0.25	Neutral
"\"Dem and Ind friends.\\nMarried\"\"\"	dem ind friendsnmarried	0.0	Neutral"
Dem dudes saw russia invade ukraine like 8 years ago and shot down a civilian plane by accident and still manage to maintain that narrative https://t.co/jFOfeisRbr	dem dude saw russia invade ukraine like year ago shot civilian plane accident still manage maintain narrative	-0.1531	Neutral
Democrat	democrat	0.0	Neutral
Democrat President Joe Biden administration is reportedly in the final stages of writing military orders “identifying specific military units” that it wants to send to Eastern Europe as it claims that Russia is likely to invade Ukraine in	democrat president joe biden administration reportedly final stage writing military order identifying specific military unit want send eastern europe claim russia likely invade ukraine	0.0	Neutral
Democrat President Joe Biden’s administration ordered the families of all American personnel at the U.S. Embassy in Ukraine to immediately leave the country as Russia reportedly prepares to invade.	democrat president joe bidens administration ordered family american personnel u embassy ukraine immediately leave country russia reportedly prepares invade	-0.0516	Neutral
Democratic parties stand with Ukraine! https://t.co/ArUHxK5yP3	democratic party stand ukraine	0.4019	Neutral
Democrats are financially supporting Putins war on Ukraine by purchasing oil from Russia. Blood is on your hands Biden Administration &amp; Democrats	democrat financially supporting putin war ukraine purchasing oil russia blood hand biden administration amp democrat	-0.25	Neutral
Democrats—in a blow to Ukraine &amp; European energy security— just blocked Nord Stream 2 sanctions. They wrongly suggest the pipeline is acceptable despite Russia's troop build-up
Demokratische Volksrepublik Deutschland - DVRD DDR - ASIEN: WAKE UP UKRAINE ! DON'T PLAY THE U.S. - NATO DIRTY GAMES FOR THEM !!!	demokratische volksrepublik deutschland dvrd ddr asien wake ukraine dont play u nato dirty game	-0.6041	Negative
Demonstrate that the west won’t protect Ukraine: Ukraine pursues the westward path because they think it will protect them from Russia. Show Ukraine that NATO and the EU just aren’t that into them
Demoralize
Dems &amp; Repubs always had common ground on some form of military intervention for the American empire. No troops don't mean as MLK reminded us the resources given to buttress Ukraine are depleted from working-class Black/Brown people in our barrios not to mention we fight the wars	dems amp repubs always common ground form military intervention american empire troop dont mean mlk reminded u resource given buttress ukraine depleted workingclass blackbrown people barrio mention fight war	-0.8126	Negative
Den russiske trussel: For #EU's skyld skal #Tyskland til at komme over sin historie: Man kan godt øge militære udgifter for at kunne forsvare sig. Man behøver ikke nødvendigvis at invadere sine naboer | #WWII #blitzkrieg #Ukraine #Rusland #NATO #dkpol| https://t.co/yk8ClPRvia	den russiske trussel eu skyld skal tyskland til komme sin historie man kan godt ge militre udgifter kunne forsvare sig man behver ikke ndvendigvis invadere sine naboer wwii blitzkrieg ukraine rusland nato dkpol	-0.5574	Negative
Denis Pushilin
Denmark has decided to set aside €22 million to help Ukraine boost its defence capability in its border region with Russia	denmark decided set aside million help ukraine boost defence capability border region russia	0.7003	Positive
Denmark ready to send military aid to Ukraine euractiv.com/section/politi…	denmark ready send military aid ukraine euractivcomsectionpoliti	0.3612	Neutral
Department of Defense Pulls Back Florida National Guard Troops from Ukraine https://t.co/kmeOzXN1Fi	department defense pull back florida national guard troop ukraine	0.128	Neutral
Depaul Ireland have now set up a Just Giving page for its sister charity Depaul Ukraine. The first shipment of humanitarian aid has now crossed the Slovakian border and will be distributed to those in need across Ukraine. Give generously here. https://t.co/Q9I5QIisat https://t.co/UjtqneX7tM	depaul ireland set giving page sister charity depaul ukraine first shipment humanitarian aid crossed slovakian border distributed across ukraine give generously	0.7906	Positive
Depending on the scale and level of success of these strikes
Deployed troops to Europe.	deployed troop europe	0.0	Neutral
Deploying forces to neighboring NATO states is not enough. It's finally time for Ukraine to join NATO and for no member states to be cowed by Russia. I can't imagine the regret if NATO falters now.	deploying force neighboring nato state enough finally time ukraine join nato member state cowed russia cant imagine regret nato falter	0.3252	Neutral
Deputy #Secretary Sherman's Call with #NATO Deputy #Secretary General Geoana	deputy secretary sherman call nato deputy secretary general geoana	0.0	Neutral
Deputy MFA Sergei Ryabkov spoke after a meeting between the two countries in Geneva on Monday
Der Botschafter der Ukraine @VKhymynets nimmt an der Diskussion bei @puls24news Pro und Contra teil.	der botschafter der ukraine nimmt der diskussion bei pro und contra teil	0.0	Neutral
Der Mut dieser Leute ist unglaublich.	der mut dieser leute ist unglaublich	0.0	Neutral
Der Spiegel reports that within NATO
Der Stellvertreterkonflikt in der Ukraine ist eine Attacke auf ein starkes selbstständiges Europa. So wie es der Jugoslawien-Konflikt war.	der stellvertreterkonflikt der ukraine ist eine attacke auf ein starkes selbststndiges europa wie e der jugoslawienkonflikt war	-0.5994	Negative
Der Westen hat nicht bloß Russland verarscht
Der russische Fuß wurde hart aufgesetzt
Descriptions of Putin and his obsessions with #Ukraine and eastern Europe sound an awful lot like dementia.	description putin obsession ukraine eastern europe sound awful lot like dementia	-0.34	Neutral
Desde #SMG nos solidarizamos con el pueblo ucraniano 🇺🇦 sumándonos a la iniciativa de @innovaedum @direcmur.	desde smg no solidarizamos con el pueblo ucraniano sumndonos la iniciativa de	0.0	Neutral
Despicable wanton destruction of homes and infrastructure. #Putin Are you intent on razing the whoIe of #Ukraine to the ground?	despicable wanton destruction home infrastructure putin intent razing whoie ukraine ground	-0.5719	Negative
Despicable! Thank God he's TFG and not the current! #StandWithUkraine #UnitedWithUkraine 🇺🇦 https://t.co/VcNlPsMxHz	despicable thank god he tfg current standwithukraine unitedwithukraine	0.5574	Positive
Despite French efforts
Despite Russian claims that it has pulled some of its forces back from the border of Ukraine
Despite Russian claims that it has pulled some of its forces back from the border of Ukraine
Despite suggestions to the contrary from the #Kremlin
Despite the Russian military build-ups
Despite tons of coverage on Ukraine few US news outlets bother to tell us it's the proxy site for Cold War 2.0 between USA &amp; Russia. This may be because
Despite years of Russian provocations
Det ser ut som i alle fall noe av de militære lederne i NATO er istand til å tenke noen egne tanker	det ser ut som alle fall noe av de militre lederne nato er istand til tenke noen egne tanker	0.0	Neutral
Dette er den ene kommentar om krisen mellem Rusland og Vesten du bør bruge 20 minutter på at læse i dag - og nej det er ikke “feel good” læsning! #Russia #NATO #Ukraine	dette er den ene kommentar om krisen mellem rusland og vesten du br bruge minutter p lse dag og nej det er ikke feel good lsning russia nato ukraine	0.4404	Neutral
Deutschland muss jetzt handeln. Jede Unterschrift und jedes Teilen hilft! #UkraineRussiaCrisis #Ukraine #Russland #Putin #NATO #Donbass #Baerbock #Bundeskanzler https://t.co/JPLxj8CFF2	deutschland mus jetzt handeln jede unterschrift und jedes teilen hilft ukrainerussiacrisis ukraine russland putin nato donbas baerbock bundeskanzler	0.0	Neutral
Devastating
Developments in Ukraine moved back to centre stage to close last week and remain the key focus for markets today as the build-up of Russian troops along the border continues...from WealthOracle👇	development ukraine moved back centre stage close last week remain key focus market today buildup troop along border continuesfrom wealthoracle	0.0	Neutral
Deviating news. #StandWithUkraine #invasionofUkraine #kherson  https://t.co/utncbZwbnr	deviating news standwithukraine invasionofukraine kherson	0.0	Neutral
Di-alogue between @NATO &amp; @KremlinRussia_E w/allies both spoke of unique application to deal with civility that opposed both agendas.	dialogue amp wally spoke unique application deal civility opposed agenda	0.0	Neutral
Diabetic-bloated-drowning-in-medical-debt- electric-cart-in-Walmart mericans are really concerned about a country they can't find on a map. Their profile pic says 'i stand with Ukraine' - they're finally taking a stand against hollywood Russian villains from 80s movies! USA!USA! https://t.co/2O5TiMaK0v	diabeticbloateddrowninginmedicaldebt electriccartinwalmart mericans really concerned country cant find map profile pic say stand ukraine theyre finally taking stand hollywood villain movie usausa	-0.6597	Negative
Dial down the Russian war talk to save our economy
Diane Abbott questions if Russia is really the aggressor
Dictator Putin you are oppressing the Russian people along with the Russian oligarchs. You also support the Iranian Mullah regime creating terrorism everywhere and executing innocent Kurdish People everyday. In Syria too! Now get out of Ukraine border!	dictator putin oppressing people along oligarch also support iranian mullah regime creating terrorism everywhere executing innocent kurdish people everyday syria get ukraine border	0.1779	Neutral
Did #JohnsonOut22 get his mate Putin to pull back a couple of tanks from the Ukraine border.	johnsonout get mate putin pull back couple tank ukraine border	0.0	Neutral
Did @JoeBiden  invite #Russia to Invade #Ukraine or did he give #Putin and exit? Small incursion to save his hard man image and prevent a full scale war?	invite russia invade ukraine give putin exit small incursion save hard man image prevent full scale war	-0.1027	Neutral
